id_barang,berat,nilai_barang
BRG05164,9.73,205583
BRG05165,12.12,122991
BRG05166,14.99,51728
BRG05167,16.75,319232
BRG05168,9.79,498203
BRG05169,7.93,232858
BRG05170,17.56,35535
BRG05171,13.72,179975
BRG05172,11.82,52762
BRG05173,9.7,336628
BRG05174,1.46,237634
BRG05175,6.46,437397
BRG05176,16.83,160430
BRG05177,9.69,435055
BRG05178,2.29,197081
BRG05179,5.05,79523
BRG05180,7.71,277246
BRG05181,12.49,14393
BRG05182,3.77,427051
BRG05183,15.29,188827
BRG05184,4.12,155347
BRG05185,6.83,38183
BRG05186,13.78,217316
BRG05187,13.14,95445
BRG05188,14.46,447223
BRG05189,19.99,55359
BRG05190,7.7,458762
BRG05191,0.58,361421
BRG05192,6.71,102910
BRG05193,1.75,98392
BRG05194,17.88,120663
BRG05195,9.32,407051
BRG05196,5.03,75504
BRG05197,19.01,61098
BRG05198,19.06,158860
BRG05199,19.75,246269
BRG05200,9.93,59466
BRG05201,18.21,380313
BRG05202,6.96,332854
BRG05203,9.09,404980
BRG05204,6.24,278266
BRG05205,19.14,167752
BRG05206,4.03,481105
BRG05207,13.84,29484
BRG05208,13.88,465143
BRG05209,18.29,467349
BRG05210,16.35,50204
BRG05211,0.88,238542
BRG05212,16.57,314641
BRG05213,13.0,54046
BRG05214,7.07,434026
BRG05215,0.1,441480
BRG05216,2.12,369668
BRG05217,15.61,88126
BRG05218,2.7,244608
BRG05219,12.32,253459
BRG05220,11.47,413371
BRG05221,15.6,300560
BRG05222,5.46,193903
BRG05223,6.73,144707
BRG05224,14.19,71796
BRG05225,0.86,471748
BRG05226,14.14,74413
BRG05227,4.77,91168
BRG05228,5.09,103938
BRG05229,7.96,193228
BRG05230,3.54,376053
BRG05231,14.62,68689
BRG05232,12.11,228550
BRG05233,17.44,381573
BRG05234,15.11,141897
BRG05235,14.44,7769
BRG05236,5.44,452020
BRG05237,1.65,421672
BRG05238,8.13,225108
BRG05239,19.13,307826
BRG05240,1.81,192419
BRG05241,19.35,478787
BRG05242,4.26,114379
BRG05243,7.64,233571
BRG05244,17.86,112148
BRG05245,19.17,92879
BRG05246,18.28,374175
BRG05247,3.88,237810
BRG05248,14.29,376863
BRG05249,12.75,485103
BRG05250,18.87,169288
BRG05251,10.43,27320
BRG05252,17.79,381111
BRG05253,0.92,490461
BRG05254,5.34,457601
BRG05255,0.46,294460
BRG05256,7.26,288111
BRG05257,8.83,221181
BRG05258,1.14,282062
BRG05259,11.39,80920
BRG05260,16.24,239607
BRG05261,12.22,287230
BRG05262,11.22,261484
BRG05263,6.7,155560
BRG05264,15.85,156279
BRG05265,3.47,222732
BRG05266,13.9,316792
BRG05267,2.88,445963
BRG05268,11.23,201730
BRG05269,12.76,260879
BRG05270,13.26,419833
BRG05271,15.76,9423
BRG05272,17.12,390055
BRG05273,6.18,472778
BRG05274,4.65,221528
BRG05275,6.54,489436
BRG05276,1.25,266611
BRG05277,16.1,494354
BRG05278,2.49,68148
BRG05279,13.29,297790
BRG05280,17.93,383178
BRG05281,14.0,367640
BRG05282,0.17,26707
BRG05283,0.7,233033
BRG05284,4.9,153635
BRG05285,17.08,61745
BRG05286,12.47,439421
BRG05287,7.61,39484
BRG05288,7.03,114700
BRG05289,17.65,326308
BRG05290,9.04,381961
BRG05291,9.27,489613
BRG05292,13.53,280622
BRG05293,16.72,315277
BRG05294,5.98,9797
BRG05295,17.6,377380
BRG05296,6.34,241650
BRG05297,3.34,65730
BRG05298,2.32,307002
BRG05299,0.19,332840
BRG05300,0.45,98100
BRG05301,15.97,336034
BRG05302,12.87,59617
BRG05303,2.08,252540
BRG05304,14.43,346357
BRG05305,11.26,484154
BRG05306,9.8,122109
BRG05307,13.12,236518
BRG05308,6.11,375489
BRG05309,0.3,96509
BRG05310,5.56,189168
BRG05311,14.72,332781
BRG05312,17.8,420438
BRG05313,4.57,364397
BRG05314,12.9,481387
BRG05315,17.66,192615
BRG05316,16.08,415462
BRG05317,8.6,99270
BRG05318,3.93,418032
BRG05319,3.17,282731
BRG05320,17.91,131880
BRG05321,8.18,1528
BRG05322,16.02,350294
BRG05323,12.67,193646
BRG05324,13.68,192613
BRG05325,15.98,322731
BRG05326,7.8,28930
BRG05327,10.0,246237
BRG05328,6.88,164382
BRG05329,8.88,264388
BRG05330,19.82,487344
BRG05331,17.11,356057
BRG05332,17.31,150841
BRG05333,5.47,364995
BRG05334,2.06,24459
BRG05335,13.21,77540
BRG05336,7.25,66544
BRG05337,9.23,452319
BRG05338,0.8,417787
BRG05339,6.4,120554
BRG05340,1.24,104709
BRG05341,16.06,178717
BRG05342,7.43,180868
BRG05343,9.33,408056
BRG05344,13.86,159507
BRG05345,5.04,52503
BRG05346,17.81,167312
BRG05347,15.51,482129
BRG05348,9.95,467956
BRG05349,11.22,224466
BRG05350,3.6,467257
BRG05351,12.26,8193
BRG05352,3.75,331473
BRG05353,10.11,421421
BRG05354,9.21,199659
BRG05355,1.5,394609
BRG05356,13.29,244480
BRG05357,16.46,447276
BRG05358,0.8,233805
BRG05359,3.55,35568
BRG05360,10.78,239115
BRG05361,19.6,62246
BRG05362,8.1,273151
BRG05363,7.36,77861
BRG05364,10.33,222573
BRG05365,12.5,486183
BRG05366,14.08,322483
BRG05367,15.6,150691
BRG05368,12.39,230104
BRG05369,13.38,358589
BRG05370,18.82,119006
BRG05371,5.56,211406
BRG05372,15.18,271664
BRG05373,11.91,6240
BRG05374,5.46,419432
BRG05375,17.53,93892
BRG05376,15.37,447954
BRG05377,3.76,99307
BRG05378,13.49,351249
BRG05379,1.11,417310
BRG05380,4.49,265783
BRG05381,16.08,66653
BRG05382,3.51,57601
BRG05383,8.7,67372
BRG05384,0.49,286982
BRG05385,5.94,10529
BRG05386,2.47,303209
BRG05387,4.71,44844
BRG05388,10.12,140914
BRG05389,9.3,73302
BRG05390,3.48,171933
BRG05391,2.59,279127
BRG05392,16.45,170365
BRG05393,19.54,255426
BRG05394,5.73,337366
BRG05395,11.88,351781
BRG05396,16.68,183696
BRG05397,1.4,54520
BRG05398,18.5,282505
BRG05399,5.44,110174
BRG05400,8.63,453348
BRG05401,11.92,427304
BRG05402,8.59,14182
BRG05403,12.98,414519
BRG05404,3.19,139568
BRG05405,18.38,472339
BRG05406,6.41,137823
BRG05407,7.95,56923
BRG05408,14.42,461100
BRG05409,2.9,413317
BRG05410,18.03,420912
BRG05411,3.76,75976
BRG05412,1.89,356578
BRG05413,19.54,397121
BRG05414,14.78,324705
BRG05415,1.58,191620
BRG05416,3.14,272073
BRG05417,15.13,481568
BRG05418,11.82,77086
BRG05419,5.99,456359
BRG05420,8.13,132851
BRG05421,19.95,407008
BRG05422,2.31,283744
BRG05423,12.96,78827
BRG05424,18.87,193133
BRG05425,19.81,381668
BRG05426,6.11,2182
BRG05427,15.75,116882
BRG05428,1.84,483388
BRG05429,9.68,45452
BRG05430,7.68,473645
BRG05431,5.9,169712
BRG05432,7.79,471402
BRG05433,8.22,139234
BRG05434,17.88,105807
BRG05435,16.94,464384
BRG05436,4.22,194639
BRG05437,0.58,445478
BRG05438,11.6,373761
BRG05439,6.8,91941
BRG05440,12.62,295320
BRG05441,14.57,340006
BRG05442,14.64,486659
BRG05443,13.4,470338
BRG05444,12.86,7352
BRG05445,12.79,290564
BRG05446,11.06,12531
BRG05447,16.15,362081
BRG05448,2.72,215540
BRG05449,2.61,136703
BRG05450,3.7,304333
BRG05451,8.47,240800
BRG05452,8.37,47587
BRG05453,18.24,154565
BRG05454,7.1,259504
BRG05455,3.98,279451
BRG05456,2.28,162657
BRG05457,10.67,349796
BRG05458,1.42,7173
BRG05459,10.5,122084
BRG05460,1.96,260651
BRG05461,6.74,155352
BRG05462,0.18,231204
BRG05463,7.82,476072
BRG05464,6.37,281173
BRG05465,4.29,331609
BRG05466,10.39,460042
BRG05467,8.63,350220
BRG05468,18.42,258465
BRG05469,2.08,311219
BRG05470,1.42,207347
BRG05471,18.14,8585
BRG05472,16.34,459780
BRG05473,4.57,433638
BRG05474,17.27,99656
BRG05475,4.4,3940
BRG05476,7.62,419175
BRG05477,13.68,386756
BRG05478,1.04,169311
BRG05479,10.39,54936
BRG05480,2.06,54603
BRG05481,5.14,421177
BRG05482,14.0,110679
BRG05483,5.16,21326
BRG05484,18.09,139460
BRG05485,11.41,171839
BRG05486,6.17,82713
BRG05487,5.41,184060
BRG05488,1.03,184259
BRG05489,18.51,70893
BRG05490,11.22,92825
BRG05491,17.84,56521
BRG05492,7.23,182469
BRG05493,16.11,100721
BRG05494,6.63,318955
BRG05495,8.38,197595
BRG05496,19.47,104310
BRG05497,0.37,59740
BRG05498,16.5,128138
BRG05499,2.52,198512
BRG05500,14.41,85268
BRG05501,12.24,12496
BRG05502,6.64,463343
BRG05503,1.04,497801
BRG05504,5.65,26261
BRG05505,0.59,469539
BRG05506,1.89,409280
BRG05507,8.94,31281
BRG05508,11.73,280585
BRG05509,5.09,430699
BRG05510,1.92,73361
BRG05511,3.23,50808
BRG05512,19.09,352402
BRG05513,19.89,49279
BRG05514,2.42,484673
BRG05515,2.35,255134
BRG05516,10.06,25634
BRG05517,1.53,397917
BRG05518,5.84,188871
BRG05519,10.06,151690
BRG05520,1.82,360066
BRG05521,5.63,38270
BRG05522,8.16,49961
BRG05523,19.27,382922
BRG05524,15.63,82863
BRG05525,18.04,207304
BRG05526,16.95,38138
BRG05527,4.69,378900
BRG05528,10.86,432059
BRG05529,5.05,252162
BRG05530,2.74,359171
BRG05531,2.8,106313
BRG05532,13.83,323761
BRG05533,16.18,70290
BRG05534,1.03,470339
BRG05535,16.53,490127
BRG05536,19.86,411611
BRG05537,4.9,50620
BRG05538,13.69,163487
BRG05539,6.68,274060
BRG05540,1.66,59290
BRG05541,9.8,129232
BRG05542,11.97,429556
BRG05543,6.33,21242
BRG05544,6.85,61741
BRG05545,7.26,133412
BRG05546,3.41,459436
BRG05547,14.12,357652
BRG05548,6.03,298169
BRG05549,5.6,88369
BRG05550,12.48,359179
BRG05551,12.22,129258
BRG05552,18.91,56047
BRG05553,3.54,120443
BRG05554,11.6,266224
BRG05555,7.43,142216
BRG05556,16.6,335770
BRG05557,17.51,296864
BRG05558,13.69,229976
BRG05559,2.11,189889
BRG05560,17.4,337532
BRG05561,4.35,416379
BRG05562,4.26,232328
BRG05563,9.41,499531
BRG05564,11.12,44760
BRG05565,15.95,123613
BRG05566,5.16,394727
BRG05567,14.82,429374
BRG05568,4.31,148511
BRG05569,5.46,476979
BRG05570,1.7,448215
BRG05571,7.3,380510
BRG05572,4.65,355267
BRG05573,1.55,52295
BRG05574,0.16,357765
BRG05575,1.79,338652
BRG05576,7.19,461703
BRG05577,7.04,65394
BRG05578,17.2,128792
BRG05579,7.17,383914
BRG05580,18.66,460834
BRG05581,15.17,140449
BRG05582,8.34,468480
BRG05583,1.37,218297
BRG05584,12.65,383538
BRG05585,15.27,70608
BRG05586,11.11,258467
BRG05587,9.21,141940
BRG05588,2.74,245889
BRG05589,14.84,426196
BRG05590,12.91,409684
BRG05591,11.74,347150
BRG05592,19.92,93537
BRG05593,3.13,214017
BRG05594,12.83,407042
BRG05595,6.67,446678
BRG05596,12.63,432020
BRG05597,16.77,253029
BRG05598,9.19,344372
BRG05599,12.74,212656
BRG05600,8.84,295061
BRG05601,0.51,10111
BRG05602,7.68,74014
BRG05603,0.84,21820
BRG05604,5.8,483898
BRG05605,3.33,410256
BRG05606,9.73,128742
BRG05607,11.21,5869
BRG05608,15.14,490803
BRG05609,15.6,278360
BRG05610,5.09,196056
BRG05611,17.96,424894
BRG05612,16.17,381983
BRG05613,18.28,177327
BRG05614,1.89,377148
BRG05615,5.13,101379
BRG05616,7.44,144061
BRG05617,6.29,69518
BRG05618,0.15,295493
BRG05619,7.6,240309
BRG05620,14.01,240620
BRG05621,18.49,490871
BRG05622,10.09,102997
BRG05623,17.62,260979
BRG05624,17.17,193922
BRG05625,5.56,230358
BRG05626,17.24,175760
BRG05627,6.21,76507
BRG05628,12.17,475804
BRG05629,8.79,270567
BRG05630,8.95,422341
BRG05631,18.72,144707
BRG05632,19.29,394017
BRG05633,5.46,341726
BRG05634,6.63,85860
BRG05635,14.54,371943
BRG05636,3.69,65883
BRG05637,19.69,245408
BRG05638,19.19,248541
BRG05639,19.33,181940
BRG05640,2.56,82856
BRG05641,6.76,454791
BRG05642,6.37,457312
BRG05643,12.5,397262
BRG05644,12.13,248230
BRG05645,19.7,447144
BRG05646,12.42,292868
BRG05647,13.3,56320
BRG05648,12.28,92234
BRG05649,0.58,75107
BRG05650,14.52,123907
BRG05651,12.07,312004
BRG05652,15.48,63641
BRG05653,13.89,211236
BRG05654,10.34,133622
BRG05655,9.73,250443
BRG05656,19.13,176228
BRG05657,17.97,393144
BRG05658,16.33,408981
BRG05659,18.38,181907
BRG05660,0.25,129789
BRG05661,17.57,368788
BRG05662,8.76,81104
BRG05663,9.58,75897
BRG05664,9.59,246531
BRG05665,3.2,495327
BRG05666,10.59,317643
BRG05667,19.05,210470
BRG05668,6.82,456056
BRG05669,14.93,367278
BRG05670,13.21,464006
BRG05671,7.09,51420
BRG05672,17.77,307096
BRG05673,2.42,424972
BRG05674,18.51,333340
BRG05675,5.67,390336
BRG05676,14.17,38868
BRG05677,17.01,458284
BRG05678,7.48,261381
BRG05679,17.37,162011
BRG05680,15.39,153960
BRG05681,19.63,483032
BRG05682,10.44,165146
BRG05683,16.38,104941
BRG05684,0.26,487348
BRG05685,11.01,162516
BRG05686,6.48,482364
BRG05687,14.61,395052
BRG05688,14.2,446648
BRG05689,11.94,44828
BRG05690,11.33,126947
BRG05691,19.08,396786
BRG05692,7.14,84454
BRG05693,5.02,464303
BRG05694,15.61,161241
BRG05695,5.03,76662
BRG05696,11.58,437626
BRG05697,13.48,113211
BRG05698,7.86,70783
BRG05699,0.86,324039
BRG05700,12.25,82285
BRG05701,8.67,380252
BRG05702,18.55,309494
BRG05703,4.69,228299
BRG05704,9.04,97237
BRG05705,8.52,245352
BRG05706,11.38,310368
BRG05707,19.17,428247
BRG05708,4.91,224330
BRG05709,11.14,432441
BRG05710,14.26,248862
BRG05711,6.24,345425
BRG05712,18.78,143701
BRG05713,6.11,326697
BRG05714,15.93,300622
BRG05715,4.73,91547
BRG05716,14.63,173901
BRG05717,8.44,456570
BRG05718,9.2,95693
BRG05719,14.62,274106
BRG05720,10.8,61421
BRG05721,6.26,292102
BRG05722,13.4,387656
BRG05723,16.87,450801
BRG05724,18.37,391235
BRG05725,2.86,109521
BRG05726,8.21,20542
BRG05727,0.24,83225
BRG05728,0.92,459077
BRG05729,11.88,265437
BRG05730,2.48,392337
BRG05731,19.02,257482
BRG05732,2.22,233442
BRG05733,1.5,199633
BRG05734,16.04,289019
BRG05735,10.88,52757
BRG05736,18.79,273706
BRG05737,2.85,108516
BRG05738,3.65,194458
BRG05739,15.12,454548
BRG05740,19.46,414711
BRG05741,0.49,244763
BRG05742,0.31,404088
BRG05743,12.07,237958
BRG05744,14.13,167816
BRG05745,16.15,464269
BRG05746,2.15,243193
BRG05747,9.21,378066
BRG05748,4.8,328438
BRG05749,7.63,476194
BRG05750,3.16,242327
BRG05751,16.39,72678
BRG05752,12.49,349867
BRG05753,12.87,279153
BRG05754,10.3,296570
BRG05755,1.91,180565
BRG05756,5.41,295411
BRG05757,19.63,185578
BRG05758,18.35,247575
BRG05759,4.71,409231
BRG05760,8.07,295418
BRG05761,4.13,33720
BRG05762,12.01,321959
BRG05763,14.62,424438
BRG05764,2.33,333174
BRG05765,17.89,482473
BRG05766,5.11,271099
BRG05767,9.76,211324
BRG05768,9.96,102912
BRG05769,10.35,145254
BRG05770,10.62,284851
BRG05771,19.31,112649
BRG05772,19.98,148194
BRG05773,4.66,362959
BRG05774,16.53,181376
BRG05775,13.11,341322
BRG05776,2.33,91634
BRG05777,10.13,290878
BRG05778,15.96,164620
BRG05779,15.87,94187
BRG05780,3.37,345239
BRG05781,16.57,67328
BRG05782,5.87,350573
BRG05783,5.43,472946
BRG05784,5.91,349473
BRG05785,15.86,25869
BRG05786,17.19,291376
BRG05787,19.31,15366
BRG05788,16.95,66494
BRG05789,1.51,293373
BRG05790,2.46,144844
BRG05791,13.88,166168
BRG05792,9.61,244729
BRG05793,11.86,114782
BRG05794,9.78,376323
BRG05795,6.28,118054
BRG05796,11.48,199616
BRG05797,15.97,265965
BRG05798,11.91,118899
BRG05799,6.52,119424
BRG05800,17.98,365336
BRG05801,10.31,449537
BRG05802,2.83,205077
BRG05803,4.8,369536
BRG05804,10.37,40946
BRG05805,5.73,218054
BRG05806,7.02,292632
BRG05807,1.77,97484
BRG05808,16.08,195131
BRG05809,11.29,147400
BRG05810,17.81,27702
BRG05811,3.17,329686
BRG05812,3.36,248994
BRG05813,19.52,418091
BRG05814,0.44,94443
BRG05815,4.25,104284
BRG05816,3.19,132776
BRG05817,15.95,313830
BRG05818,3.21,333960
BRG05819,12.54,402737
BRG05820,1.61,231936
BRG05821,0.46,189557
BRG05822,19.76,218415
BRG05823,7.76,259511
BRG05824,1.64,63452
BRG05825,3.59,86681
BRG05826,5.74,334900
BRG05827,7.14,348681
BRG05828,10.22,446131
BRG05829,0.21,367968
BRG05830,14.5,279054
BRG05831,1.25,380291
BRG05832,15.39,259633
BRG05833,14.81,404058
BRG05834,14.75,246836
BRG05835,15.47,433539
BRG05836,13.96,125482
BRG05837,0.72,195243
BRG05838,0.54,324912
BRG05839,8.92,423273
BRG05840,6.88,308993
BRG05841,9.86,135545
BRG05842,14.6,396250
BRG05843,0.79,38452
BRG05844,10.09,421427
BRG05845,2.5,16386
BRG05846,9.8,51406
BRG05847,6.37,93396
BRG05848,3.05,76020
BRG05849,12.97,395740
BRG05850,11.61,302864
BRG05851,13.78,102638
BRG05852,14.61,187334
BRG05853,18.66,494844
BRG05854,8.58,80817
BRG05855,10.32,406518
BRG05856,8.92,312743
BRG05857,7.58,100669
BRG05858,15.11,208045
BRG05859,16.04,70083
BRG05860,18.55,174436
BRG05861,18.74,454843
BRG05862,3.23,374996
BRG05863,16.01,487214
BRG05864,14.75,327315
BRG05865,9.38,423928
BRG05866,14.01,214319
BRG05867,14.26,467322
BRG05868,8.73,323055
BRG05869,17.5,78820
BRG05870,1.0,52846
BRG05871,10.65,146988
BRG05872,8.84,357051
BRG05873,15.98,462238
BRG05874,9.16,458736
BRG05875,19.17,275017
BRG05876,16.98,267869
BRG05877,1.67,487877
BRG05878,3.17,82724
BRG05879,10.52,264451
BRG05880,13.09,115844
BRG05881,19.86,179325
BRG05882,5.72,347508
BRG05883,17.21,32217
BRG05884,1.36,319906
BRG05885,1.04,393412
BRG05886,10.15,344460
BRG05887,15.46,233171
BRG05888,12.05,161139
BRG05889,17.82,284802
BRG05890,10.09,299296
BRG05891,19.32,468181
BRG05892,18.47,489885
BRG05893,8.56,1083
BRG05894,16.76,264200
BRG05895,4.94,104562
BRG05896,19.71,35734
BRG05897,0.57,99800
BRG05898,15.77,261433
BRG05899,19.56,273390
BRG05900,8.66,266661
BRG05901,11.27,333874
BRG05902,13.31,310854
BRG05903,10.89,433648
BRG05904,0.19,250375
BRG05905,12.08,312417
BRG05906,3.58,261630
BRG05907,9.97,241340
BRG05908,8.7,292075
BRG05909,10.04,156064
BRG05910,12.14,470093
BRG05911,1.13,1078
BRG05912,6.73,82509
BRG05913,5.15,243304
BRG05914,13.8,222107
BRG05915,6.93,277672
BRG05916,7.96,360411
BRG05917,7.06,416228
BRG05918,14.27,376919
BRG05919,11.74,57276
BRG05920,15.68,414261
BRG05921,10.87,354941
BRG05922,10.83,27395
BRG05923,1.05,44101
BRG05924,2.6,441023
BRG05925,15.38,242560
BRG05926,14.0,285143
BRG05927,11.61,259362
BRG05928,16.22,344104
BRG05929,7.87,479678
BRG05930,10.11,230836
BRG05931,15.35,205149
BRG05932,7.84,178028
BRG05933,11.39,481039
BRG05934,19.49,452056
BRG05935,3.06,310239
BRG05936,19.31,86741
BRG05937,14.72,242602
BRG05938,6.95,194748
BRG05939,10.9,344404
BRG05940,15.13,24664
BRG05941,16.59,146605
BRG05942,1.19,180335
BRG05943,5.8,189877
BRG05944,17.09,23043
BRG05945,8.32,44320
BRG05946,8.11,122230
BRG05947,16.4,344899
BRG05948,19.54,474381
BRG05949,1.64,318080
BRG05950,0.63,39981
BRG05951,10.91,418253
BRG05952,3.14,216019
BRG05953,4.5,41043
BRG05954,5.7,486558
BRG05955,17.88,247964
BRG05956,19.31,67585
BRG05957,7.55,74203
BRG05958,18.48,495584
BRG05959,19.2,160758
BRG05960,10.31,203499
BRG05961,11.75,229893
BRG05962,12.22,464631
BRG05963,15.38,323230
BRG05964,11.78,40737
BRG05965,6.39,225550
BRG05966,11.0,203701
BRG05967,10.62,409729
BRG05968,15.29,155916
BRG05969,6.38,185490
BRG05970,17.8,386134
BRG05971,19.05,140604
BRG05972,17.96,191525
BRG05973,7.41,172853
BRG05974,13.49,121133
BRG05975,14.82,475019
BRG05976,11.24,215981
BRG05977,15.06,429463
BRG05978,2.81,20955
BRG05979,16.43,211434
BRG05980,2.3,323505
BRG05981,17.11,134488
BRG05982,13.81,151565
BRG05983,13.01,138168
BRG05984,16.69,138921
BRG05985,4.78,222601
BRG05986,4.36,85755
BRG05987,4.65,445435
BRG05988,8.17,276330
BRG05989,1.87,77453
BRG05990,0.58,490786
BRG05991,1.69,484072
BRG05992,5.16,52458
BRG05993,18.02,353389
BRG05994,7.5,445979
BRG05995,1.35,318952
BRG05996,19.63,31587
BRG05997,2.55,339124
BRG05998,1.87,423437
BRG05999,0.36,338188
BRG06000,2.17,498192
BRG06001,15.89,378729
BRG06002,13.49,304940
BRG06003,1.81,406933
BRG06004,8.19,298615
BRG06005,8.86,258678
BRG06006,8.87,485495
BRG06007,7.77,355340
BRG06008,7.67,206952
BRG06009,1.59,130149
BRG06010,0.74,22720
BRG06011,8.4,473739
BRG06012,0.22,120272
BRG06013,13.69,350726
BRG06014,12.55,235741
BRG06015,10.59,57118
BRG06016,10.3,431614
BRG06017,7.43,18692
BRG06018,18.24,93339
BRG06019,4.74,284078
BRG06020,19.98,439888
BRG06021,3.65,367026
BRG06022,18.4,415360
BRG06023,13.51,295111
BRG06024,7.2,199700
BRG06025,18.06,489454
BRG06026,9.61,143373
BRG06027,8.79,236647
BRG06028,2.87,464486
BRG06029,4.1,193357
BRG06030,14.62,136643
BRG06031,14.08,456086
BRG06032,12.15,199156
BRG06033,4.18,436017
BRG06034,18.68,479943
BRG06035,17.85,325486
BRG06036,18.08,286545
BRG06037,10.2,346661
BRG06038,18.56,449492
BRG06039,7.64,138145
BRG06040,10.5,244613
BRG06041,11.51,349549
BRG06042,8.94,224980
BRG06043,3.88,332655
BRG06044,14.41,305343
BRG06045,5.37,470370
BRG06046,7.52,452057
BRG06047,13.6,363153
BRG06048,9.23,487753
BRG06049,6.42,466462
BRG06050,6.88,266177
BRG06051,13.88,296239
BRG06052,3.84,336483
BRG06053,19.7,301969
BRG06054,2.33,309433
BRG06055,7.47,269338
BRG06056,12.11,345117
BRG06057,16.62,363803
BRG06058,9.23,389247
BRG06059,12.7,242420
BRG06060,10.99,350429
BRG06061,7.45,23247
BRG06062,4.84,134914
BRG06063,2.14,489526
BRG06064,6.2,8897
BRG06065,6.86,71031
BRG06066,14.28,34988
BRG06067,16.3,269721
BRG06068,10.33,317205
BRG06069,3.61,489495
BRG06070,4.66,279647
BRG06071,7.67,6446
BRG06072,15.55,414362
BRG06073,14.71,262397
BRG06074,19.2,14423
BRG06075,12.33,458474
BRG06076,9.55,106952
BRG06077,14.73,329614
BRG06078,6.72,381065
BRG06079,15.84,14501
BRG06080,18.01,12658
BRG06081,8.32,159918
BRG06082,16.79,352202
BRG06083,17.23,99755
BRG06084,2.03,85461
BRG06085,2.41,388422
BRG06086,8.83,213159
BRG06087,17.35,199193
BRG06088,3.72,492321
BRG06089,16.09,448750
BRG06090,7.76,436981
BRG06091,0.44,182196
BRG06092,3.62,442455
BRG06093,13.02,337244
BRG06094,15.62,281310
BRG06095,2.05,233180
BRG06096,14.37,182094
BRG06097,4.88,349827
BRG06098,18.76,414768
BRG06099,16.24,488839
BRG06100,6.78,252269
BRG06101,15.03,267895
BRG06102,4.07,171537
BRG06103,6.57,472730
BRG06104,3.94,455299
BRG06105,19.91,188785
BRG06106,9.52,109270
BRG06107,1.72,366535
BRG06108,11.5,406016
BRG06109,14.63,267672
BRG06110,19.21,7727
BRG06111,4.84,150561
BRG06112,11.18,43130
BRG06113,4.32,299074
BRG06114,7.95,79607
BRG06115,2.83,243291
BRG06116,16.72,421513
BRG06117,18.55,15155
BRG06118,11.62,316388
BRG06119,2.28,217063
BRG06120,10.03,402208
BRG06121,7.54,231655
BRG06122,2.31,262890
BRG06123,1.2,209064
BRG06124,14.47,464212
BRG06125,0.84,8196
BRG06126,17.09,379383
BRG06127,8.91,224435
BRG06128,12.38,476096
BRG06129,17.42,41109
BRG06130,17.8,325592
BRG06131,14.19,415911
BRG06132,13.8,139766
BRG06133,8.04,335544
BRG06134,9.56,17522
BRG06135,12.29,283298
BRG06136,3.15,166021
BRG06137,6.0,94315
BRG06138,3.89,190522
BRG06139,2.57,279752
BRG06140,12.16,393007
BRG06141,17.65,395726
BRG06142,2.89,105379
BRG06143,10.4,280930
BRG06144,2.73,188775
BRG06145,19.05,268768
BRG06146,3.01,146837
BRG06147,6.35,299170
BRG06148,5.0,219641
BRG06149,8.01,147091
BRG06150,9.12,31258
BRG06151,3.71,370239
BRG06152,11.97,238109
BRG06153,8.26,204706
BRG06154,10.11,421233
BRG06155,3.36,19532
BRG06156,0.7,383432
BRG06157,3.06,116871
BRG06158,10.49,105036
BRG06159,8.08,353082
BRG06160,13.86,177014
BRG06161,4.84,387778
BRG06162,0.45,3516
BRG06163,1.47,329295
BRG06164,18.18,8164
BRG06165,3.93,369544
BRG06166,14.8,68431
BRG06167,13.7,353170
BRG06168,19.14,87336
BRG06169,4.44,360755
BRG06170,13.02,175357
BRG06171,12.72,25995
BRG06172,16.61,33899
BRG06173,9.7,350301
BRG06174,8.25,225071
BRG06175,8.54,268365
BRG06176,14.76,270856
BRG06177,15.64,167690
BRG06178,10.17,317296
BRG06179,3.92,265437
BRG06180,8.28,202787
BRG06181,3.63,161190
BRG06182,15.76,116700
BRG06183,4.35,130156
BRG06184,5.37,288311
BRG06185,18.84,155274
BRG06186,8.34,294392
BRG06187,7.45,176915
BRG06188,13.78,51541
BRG06189,6.62,445022
BRG06190,5.89,376258
BRG06191,2.16,107590
BRG06192,15.65,329462
BRG06193,1.16,60492
BRG06194,0.37,99721
BRG06195,14.5,182464
BRG06196,6.36,234798
BRG06197,0.97,32442
BRG06198,13.49,439074
BRG06199,14.91,173422
BRG06200,2.77,319692
BRG06201,0.18,200850
BRG06202,17.76,382496
BRG06203,3.85,266298
BRG06204,1.95,105600
BRG06205,15.26,125440
BRG06206,7.18,426306
BRG06207,1.05,145932
BRG06208,14.14,315113
BRG06209,14.98,110203
BRG06210,7.11,81298
BRG06211,16.24,188712
BRG06212,3.39,192091
BRG06213,3.8,293801
BRG06214,18.14,319649
BRG06215,2.09,257176
BRG06216,1.08,398320
BRG06217,3.61,179913
BRG06218,8.43,191223
BRG06219,15.76,104703
BRG06220,19.1,220404
BRG06221,19.02,441801
BRG06222,11.31,316329
BRG06223,10.4,156445
BRG06224,14.85,363149
BRG06225,6.99,398976
BRG06226,19.3,18168
BRG06227,6.33,444182
BRG06228,10.81,147114
BRG06229,2.11,299331
BRG06230,1.86,89205
BRG06231,16.33,121054
BRG06232,1.05,191738
BRG06233,5.73,221475
BRG06234,8.04,37338
BRG06235,15.5,165892
BRG06236,10.05,174073
BRG06237,2.99,64474
BRG06238,18.19,139506
