id_barang,berat,nilai_barang
BRG02150,5.23,25987
BRG02151,19.32,223475
BRG02152,2.08,62722
BRG02153,11.53,356975
BRG02154,1.0,96214
BRG02155,4.8,105206
BRG02156,17.29,479765
BRG02157,13.64,110457
BRG02158,14.52,449945
BRG02159,12.93,480849
BRG02160,0.76,158887
BRG02161,1.19,256101
BRG02162,12.71,414252
BRG02163,11.39,272928
BRG02164,12.13,27709
BRG02165,0.81,391760
BRG02166,1.64,227914
BRG02167,7.16,482342
BRG02168,7.62,215346
BRG02169,3.32,184000
BRG02170,10.42,447608
BRG02171,13.36,276784
BRG02172,14.22,434625
BRG02173,7.42,50141
BRG02174,1.76,468288
BRG02175,6.71,146343
BRG02176,17.38,424700
BRG02177,14.13,55831
BRG02178,0.39,309165
BRG02179,4.32,50881
BRG02180,9.52,76792
BRG02181,19.53,106679
BRG02182,5.46,83212
BRG02183,12.91,270976
BRG02184,11.84,82389
BRG02185,13.93,174004
BRG02186,4.88,485250
BRG02187,5.7,204932
BRG02188,15.49,282308
BRG02189,6.58,271041
BRG02190,17.92,19469
BRG02191,3.43,34118
BRG02192,6.85,85645
BRG02193,14.26,409364
BRG02194,7.66,102658
BRG02195,7.94,253844
BRG02196,16.13,281011
BRG02197,1.9,367825
BRG02198,17.54,189196
BRG02199,17.77,393101
BRG02200,6.62,193193
BRG02201,13.4,418840
BRG02202,13.87,175681
BRG02203,8.64,390799
BRG02204,3.73,275255
BRG02205,10.53,201626
BRG02206,14.29,198302
BRG02207,7.62,137827
BRG02208,6.6,69188
BRG02209,10.54,338755
BRG02210,14.88,382247
BRG02211,3.14,292589
BRG02212,5.35,82201
BRG02213,8.15,249563
BRG02214,8.82,143967
BRG02215,11.79,435311
BRG02216,11.32,181984
BRG02217,19.85,2831
BRG02218,5.24,195285
BRG02219,14.0,406508
BRG02220,9.46,385662
BRG02221,19.26,234141
BRG02222,19.14,494718
BRG02223,6.48,24886
BRG02224,7.66,278161
BRG02225,2.93,188592
BRG02226,8.4,28990
BRG02227,5.43,276882
BRG02228,18.1,147808
BRG02229,12.18,101356
BRG02230,19.9,114428
BRG02231,4.44,7405
BRG02232,12.43,15241
BRG02233,3.64,147399
BRG02234,11.78,214623
BRG02235,17.35,95063
BRG02236,18.62,129330
BRG02237,5.12,360744
BRG02238,13.46,411487
BRG02239,12.22,147779
BRG02240,17.54,257128
BRG02241,12.0,333339
BRG02242,11.64,479483
BRG02243,12.21,329080
BRG02244,6.97,28207
BRG02245,13.97,214962
BRG02246,12.56,416847
BRG02247,0.99,456476
BRG02248,19.5,55691
BRG02249,11.74,97797
BRG02250,19.08,146552
BRG02251,7.44,451913
BRG02252,11.23,480233
BRG02253,7.6,404927
BRG02254,9.36,460264
BRG02255,16.37,484579
BRG02256,4.14,482186
BRG02257,0.22,432622
BRG02258,16.49,191636
BRG02259,16.19,277287
BRG02260,7.41,274392
BRG02261,11.25,494735
BRG02262,2.55,75818
BRG02263,4.69,353879
BRG02264,4.56,217823
BRG02265,9.35,24348
BRG02266,8.34,314177
BRG02267,19.17,209069
BRG02268,10.65,153832
BRG02269,8.61,159869
BRG02270,10.69,11396
BRG02271,5.49,146069
BRG02272,10.46,432849
BRG02273,13.4,170411
BRG02274,19.65,43677
BRG02275,12.05,15271
BRG02276,14.83,340883
BRG02277,10.08,457474
BRG02278,15.43,281497
BRG02279,1.6,265233
BRG02280,6.23,275685
BRG02281,17.41,191121
BRG02282,2.33,486410
BRG02283,14.24,13774
BRG02284,15.39,487897
BRG02285,16.07,159528
BRG02286,0.68,87257
BRG02287,18.62,437048
BRG02288,7.1,121715
BRG02289,0.35,318133
BRG02290,2.76,132420
BRG02291,7.93,283667
BRG02292,10.96,78163
BRG02293,2.02,406600
BRG02294,15.86,286793
BRG02295,18.34,439417
BRG02296,12.85,458823
BRG02297,3.08,299794
BRG02298,1.42,341076
BRG02299,8.73,369569
BRG02300,9.01,160749
BRG02301,0.64,200919
BRG02302,12.2,87585
BRG02303,1.77,221473
BRG02304,12.14,99975
BRG02305,18.09,416812
BRG02306,3.16,65201
BRG02307,6.42,125295
BRG02308,3.26,86153
BRG02309,13.02,442966
BRG02310,2.2,318125
BRG02311,2.8,80280
BRG02312,3.46,345480
BRG02313,2.71,104587
BRG02314,19.59,2921
BRG02315,9.12,177577
BRG02316,6.27,14073
BRG02317,15.16,363917
BRG02318,10.6,467582
BRG02319,13.65,394730
BRG02320,9.87,153459
BRG02321,18.86,396071
BRG02322,15.7,108042
BRG02323,17.95,319691
BRG02324,19.88,131176
BRG02325,0.52,43326
BRG02326,6.48,470841
BRG02327,5.31,303571
BRG02328,1.67,55853
BRG02329,13.43,172206
BRG02330,12.67,60226
BRG02331,18.07,24195
BRG02332,15.9,26008
BRG02333,8.43,94431
BRG02334,12.17,414388
BRG02335,8.16,259163
BRG02336,1.25,72760
BRG02337,19.55,209370
BRG02338,14.66,468778
BRG02339,3.4,385214
BRG02340,5.68,477097
BRG02341,2.82,184962
BRG02342,16.08,28834
BRG02343,19.07,84989
BRG02344,11.93,143982
BRG02345,17.32,197647
BRG02346,10.45,385281
BRG02347,6.02,371659
BRG02348,16.6,196037
BRG02349,10.52,467541
BRG02350,18.76,327580
BRG02351,6.05,493380
BRG02352,3.36,143544
BRG02353,10.32,168374
BRG02354,7.5,88350
BRG02355,8.81,80903
BRG02356,14.43,215233
BRG02357,12.89,263977
BRG02358,9.61,404443
BRG02359,8.56,51022
BRG02360,13.51,242735
BRG02361,0.41,383884
BRG02362,1.74,210083
BRG02363,6.8,85305
BRG02364,7.78,213828
BRG02365,7.14,94171
BRG02366,3.98,474418
BRG02367,5.87,365796
BRG02368,16.59,202537
BRG02369,19.25,35852
BRG02370,3.58,168295
BRG02371,8.13,350479
BRG02372,0.81,344654
BRG02373,10.59,353547
BRG02374,5.26,342020
BRG02375,2.38,145793
BRG02376,3.17,241738
BRG02377,10.1,140367
BRG02378,7.44,428728
BRG02379,13.64,458879
BRG02380,15.29,161273
BRG02381,16.39,138604
BRG02382,3.89,35932
BRG02383,14.12,77465
BRG02384,9.94,221868
BRG02385,17.53,396309
BRG02386,9.83,180579
BRG02387,9.74,250963
BRG02388,15.26,97871
BRG02389,0.71,174740
BRG02390,2.83,356497
BRG02391,14.49,457591
BRG02392,15.99,231002
BRG02393,18.64,141767
BRG02394,4.95,221289
BRG02395,1.16,281004
BRG02396,3.01,314635
BRG02397,1.3,204519
BRG02398,3.74,409181
BRG02399,18.32,473762
BRG02400,8.48,250838
BRG02401,6.41,128419
BRG02402,8.98,220565
BRG02403,6.23,135218
BRG02404,15.25,302427
BRG02405,8.2,326554
BRG02406,19.71,87017
BRG02407,7.17,377369
BRG02408,10.61,303752
BRG02409,13.33,324966
BRG02410,3.59,54950
BRG02411,8.77,176972
BRG02412,3.12,215226
BRG02413,0.75,316468
BRG02414,6.8,111351
BRG02415,18.95,191423
BRG02416,2.35,316154
BRG02417,18.65,241498
BRG02418,12.18,337433
BRG02419,2.67,364408
BRG02420,11.03,283661
BRG02421,15.41,146605
BRG02422,5.7,393659
BRG02423,2.21,430518
BRG02424,12.12,283002
BRG02425,3.28,356721
BRG02426,15.78,144867
BRG02427,4.44,231557
BRG02428,0.28,492475
BRG02429,4.22,383042
BRG02430,11.42,464985
BRG02431,16.21,394835
BRG02432,18.84,221720
BRG02433,11.91,213031
BRG02434,14.66,499479
BRG02435,11.3,370071
BRG02436,18.74,435436
BRG02437,14.9,420580
BRG02438,12.45,489456
BRG02439,19.59,226772
BRG02440,4.51,163732
BRG02441,13.5,319950
BRG02442,14.09,243477
BRG02443,9.47,55097
BRG02444,4.09,373917
BRG02445,6.16,451515
BRG02446,17.6,129308
BRG02447,1.21,490503
BRG02448,14.76,82243
BRG02449,14.3,393681
BRG02450,9.13,292258
BRG02451,8.47,15062
BRG02452,16.23,152967
BRG02453,0.19,301401
BRG02454,13.96,282734
BRG02455,13.17,445061
BRG02456,9.77,400446
BRG02457,18.9,123295
BRG02458,17.46,400065
BRG02459,18.45,342456
BRG02460,11.08,375547
BRG02461,19.89,372063
BRG02462,6.16,13936
BRG02463,7.55,364467
BRG02464,15.49,380325
BRG02465,3.44,411384
BRG02466,14.66,276741
BRG02467,11.21,493833
BRG02468,13.15,109789
BRG02469,1.27,441233
BRG02470,4.7,74901
BRG02471,2.07,322258
BRG02472,7.62,226312
BRG02473,4.08,41477
BRG02474,9.96,236853
BRG02475,2.54,135169
BRG02476,19.04,74594
BRG02477,18.47,159776
BRG02478,19.66,178731
BRG02479,6.61,331627
BRG02480,18.4,135285
BRG02481,17.7,222452
BRG02482,11.6,154948
BRG02483,12.46,415331
BRG02484,14.32,392700
BRG02485,0.43,472093
BRG02486,7.75,392361
BRG02487,12.82,374285
BRG02488,1.78,218124
BRG02489,4.41,88110
BRG02490,16.39,297324
BRG02491,13.51,288324
BRG02492,16.57,119245
BRG02493,9.39,95206
BRG02494,1.42,361959
BRG02495,0.27,106372
BRG02496,5.01,296146
BRG02497,7.16,30095
BRG02498,11.84,483640
BRG02499,7.34,6080
BRG02500,8.63,434467
BRG02501,15.07,215050
BRG02502,9.8,457356
BRG02503,14.53,207042
BRG02504,11.18,117999
BRG02505,1.17,173406
BRG02506,13.35,384670
BRG02507,11.79,362705
BRG02508,18.31,400693
BRG02509,15.49,162713
BRG02510,6.6,365759
BRG02511,4.46,451054
BRG02512,19.56,354410
BRG02513,17.05,307720
BRG02514,8.71,438344
BRG02515,7.24,337851
BRG02516,2.66,268125
BRG02517,15.41,480627
BRG02518,9.04,103090
BRG02519,11.02,430578
BRG02520,2.35,17356
BRG02521,1.4,88050
BRG02522,19.38,295948
BRG02523,4.59,435557
BRG02524,3.99,208825
BRG02525,16.73,76432
BRG02526,2.18,430152
BRG02527,8.92,21125
BRG02528,10.35,138668
BRG02529,14.98,429530
BRG02530,1.83,17240
BRG02531,9.36,180762
BRG02532,9.3,314071
BRG02533,9.5,463577
BRG02534,17.47,459937
BRG02535,10.04,93696
BRG02536,0.7,19053
BRG02537,4.9,345258
BRG02538,0.57,335622
BRG02539,6.0,345919
BRG02540,0.41,323155
BRG02541,14.7,433670
BRG02542,1.83,232857
BRG02543,18.12,162370
BRG02544,7.9,215352
BRG02545,19.09,68115
BRG02546,7.97,68441
BRG02547,3.67,85628
BRG02548,9.09,97371
BRG02549,4.92,72216
BRG02550,6.46,252082
BRG02551,4.46,423287
BRG02552,7.75,240202
BRG02553,16.44,355678
BRG02554,16.6,89507
BRG02555,14.59,80593
BRG02556,6.51,387338
BRG02557,18.12,323448
BRG02558,0.77,277510
BRG02559,8.79,321539
BRG02560,2.38,142270
BRG02561,5.53,110464
BRG02562,11.36,489965
BRG02563,4.37,66372
BRG02564,4.08,71908
BRG02565,3.13,167124
BRG02566,6.21,37375
BRG02567,12.61,346485
BRG02568,11.48,416816
BRG02569,0.12,271728
BRG02570,3.53,487120
BRG02571,12.95,232514
BRG02572,11.45,3547
BRG02573,13.1,453277
BRG02574,15.63,331468
BRG02575,14.73,125724
BRG02576,18.38,458409
BRG02577,4.94,289168
BRG02578,14.39,205172
BRG02579,6.65,160447
BRG02580,12.86,266362
BRG02581,18.09,95137
BRG02582,19.63,145832
BRG02583,10.73,282397
BRG02584,14.81,258971
BRG02585,10.29,50857
BRG02586,15.33,430586
BRG02587,0.83,273181
BRG02588,1.54,378091
BRG02589,11.35,201656
BRG02590,1.57,303330
BRG02591,5.24,324993
BRG02592,13.29,382974
BRG02593,9.51,400774
BRG02594,2.36,460170
BRG02595,7.03,248176
BRG02596,16.76,293679
BRG02597,4.03,324815
BRG02598,14.71,309782
BRG02599,16.19,188418
BRG02600,19.07,154494
BRG02601,4.08,476100
BRG02602,6.14,87616
BRG02603,7.03,36773
BRG02604,18.13,21858
BRG02605,4.56,41229
BRG02606,8.38,14774
BRG02607,10.69,47252
BRG02608,15.7,191859
BRG02609,4.9,64471
BRG02610,2.21,438365
BRG02611,1.61,183330
BRG02612,17.73,494538
BRG02613,1.55,144877
BRG02614,14.04,127457
BRG02615,17.38,455367
BRG02616,17.75,132367
BRG02617,9.1,456607
BRG02618,6.11,86872
BRG02619,7.33,455273
BRG02620,6.46,241918
BRG02621,6.13,320762
BRG02622,9.85,373727
BRG02623,3.69,177251
BRG02624,5.57,128686
BRG02625,10.56,25325
BRG02626,18.62,188263
BRG02627,1.11,399844
BRG02628,0.65,248136
BRG02629,2.18,414158
BRG02630,6.47,283678
BRG02631,3.46,475831
BRG02632,6.89,232459
BRG02633,0.94,233624
BRG02634,1.67,398827
BRG02635,14.76,264686
BRG02636,1.95,263250
BRG02637,5.7,123487
BRG02638,19.07,378217
BRG02639,6.67,180987
BRG02640,18.06,292346
BRG02641,15.64,98556
BRG02642,2.31,212150
BRG02643,6.35,264377
BRG02644,11.68,252876
BRG02645,12.23,305689
BRG02646,3.75,160491
BRG02647,1.13,188722
BRG02648,0.1,52632
BRG02649,6.22,171652
BRG02650,10.34,280593
BRG02651,0.55,331440
BRG02652,6.71,399604
BRG02653,12.81,99383
BRG02654,4.59,279364
BRG02655,0.68,137476
BRG02656,16.87,402365
BRG02657,15.41,498337
BRG02658,1.95,229161
BRG02659,11.97,207027
BRG02660,7.18,349710
BRG02661,18.16,462123
BRG02662,17.3,396501
BRG02663,12.8,336168
BRG02664,0.68,357171
BRG02665,3.94,227732
BRG02666,17.66,208463
BRG02667,12.94,458887
BRG02668,5.25,167544
BRG02669,17.61,404382
BRG02670,17.38,317767
BRG02671,18.43,246754
BRG02672,1.08,232721
BRG02673,19.64,395840
BRG02674,7.81,85808
BRG02675,14.26,373765
BRG02676,15.67,77941
BRG02677,13.8,447731
BRG02678,15.83,317960
BRG02679,6.23,293127
BRG02680,14.41,387437
BRG02681,15.35,156644
BRG02682,13.37,81036
BRG02683,9.88,466712
BRG02684,11.86,296347
BRG02685,13.92,90753
BRG02686,16.95,239694
BRG02687,2.54,410996
BRG02688,2.29,200030
BRG02689,1.29,193073
BRG02690,6.5,490482
BRG02691,15.75,131602
BRG02692,16.17,218486
BRG02693,15.51,233963
BRG02694,13.63,151485
BRG02695,10.74,101701
BRG02696,15.01,321597
BRG02697,13.58,226887
BRG02698,0.63,356167
BRG02699,13.08,400273
BRG02700,1.02,485431
BRG02701,19.7,359267
BRG02702,15.34,486088
BRG02703,2.84,66947
BRG02704,7.98,404214
BRG02705,1.09,27392
BRG02706,15.57,228022
BRG02707,13.85,350320
BRG02708,15.46,64675
BRG02709,9.14,63780
BRG02710,0.85,336257
BRG02711,3.69,285917
BRG02712,14.93,401884
BRG02713,6.47,312417
BRG02714,8.9,133086
BRG02715,17.22,111602
BRG02716,13.02,171204
BRG02717,15.87,450924
BRG02718,8.11,141463
BRG02719,2.93,97730
BRG02720,4.62,20671
BRG02721,15.9,179166
BRG02722,9.42,66411
BRG02723,14.28,470241
BRG02724,0.25,284043
BRG02725,10.36,27881
BRG02726,15.62,478316
BRG02727,2.81,332601
BRG02728,3.08,186727
BRG02729,18.42,238872
BRG02730,13.33,334891
BRG02731,5.23,497917
BRG02732,10.37,85385
BRG02733,19.92,84423
BRG02734,17.31,11831
BRG02735,18.33,8870
BRG02736,11.16,48285
BRG02737,9.48,324912
BRG02738,13.71,355061
BRG02739,19.7,79783
BRG02740,5.81,54400
BRG02741,8.94,141382
BRG02742,5.9,217363
BRG02743,9.9,57420
BRG02744,2.65,353233
BRG02745,15.44,391256
BRG02746,10.66,474138
BRG02747,10.78,270098
BRG02748,18.84,214782
BRG02749,2.9,367992
BRG02750,12.89,396575
BRG02751,2.63,26326
BRG02752,1.04,38446
BRG02753,14.94,7293
BRG02754,7.37,27279
BRG02755,16.07,292541
BRG02756,3.8,213996
BRG02757,9.98,155550
BRG02758,5.06,110738
BRG02759,1.76,458669
BRG02760,5.33,272500
BRG02761,19.94,23421
BRG02762,16.09,336841
BRG02763,13.65,277487
BRG02764,13.82,464600
BRG02765,13.59,329375
BRG02766,12.63,246862
BRG02767,6.22,431375
BRG02768,0.64,16400
BRG02769,1.0,314865
BRG02770,10.42,226449
BRG02771,4.94,457220
BRG02772,12.49,423544
BRG02773,12.54,259201
BRG02774,6.06,426799
BRG02775,2.63,329671
BRG02776,3.65,303729
BRG02777,18.14,72090
BRG02778,3.3,269529
BRG02779,4.39,197473
BRG02780,8.61,333956
BRG02781,13.79,373881
BRG02782,6.36,270073
BRG02783,19.8,389581
BRG02784,0.27,498033
BRG02785,3.69,64926
BRG02786,11.9,109788
BRG02787,2.39,375663
BRG02788,6.22,337430
BRG02789,1.5,357233
BRG02790,6.2,357604
BRG02791,2.59,383283
BRG02792,17.12,19954
BRG02793,19.16,451876
BRG02794,9.93,382966
BRG02795,2.23,371213
BRG02796,5.84,227644
BRG02797,18.49,98746
BRG02798,5.92,59929
BRG02799,1.37,424915
BRG02800,2.84,210582
BRG02801,2.87,398277
BRG02802,17.23,214379
BRG02803,17.76,92636
BRG02804,19.9,129192
BRG02805,6.94,334304
BRG02806,17.39,296538
BRG02807,4.22,214209
BRG02808,14.19,484500
BRG02809,15.18,217161
BRG02810,2.8,103043
BRG02811,0.45,411677
BRG02812,0.59,257618
BRG02813,15.74,201148
BRG02814,6.01,212228
BRG02815,14.49,294697
BRG02816,2.31,33072
BRG02817,15.84,137692
BRG02818,9.39,345028
BRG02819,14.26,285383
BRG02820,3.64,180649
BRG02821,7.72,498945
BRG02822,13.7,204625
BRG02823,6.57,401201
BRG02824,15.48,488798
BRG02825,12.36,311956
BRG02826,5.99,326835
BRG02827,10.15,256272
BRG02828,6.35,169711
BRG02829,16.85,307961
BRG02830,19.6,380435
BRG02831,15.87,323754
BRG02832,4.0,56416
BRG02833,10.87,272757
BRG02834,18.52,332458
BRG02835,14.43,193010
BRG02836,18.12,178974
BRG02837,4.88,277745
BRG02838,16.5,396282
BRG02839,13.22,358110
BRG02840,7.89,148309
BRG02841,7.85,323697
BRG02842,16.84,343480
BRG02843,6.35,325100
BRG02844,2.17,148238
BRG02845,17.09,428892
BRG02846,1.27,489266
BRG02847,15.56,417360
BRG02848,6.78,146153
BRG02849,9.44,330872
BRG02850,1.67,153748
BRG02851,18.97,201426
BRG02852,3.31,121759
BRG02853,0.38,196916
BRG02854,2.73,138095
BRG02855,7.66,114871
BRG02856,16.84,60164
BRG02857,8.46,282746
BRG02858,6.97,318703
BRG02859,19.6,377357
BRG02860,13.73,30650
BRG02861,15.81,448444
BRG02862,12.94,384354
BRG02863,1.71,98890
BRG02864,4.85,483845
BRG02865,3.87,148756
BRG02866,8.61,42829
BRG02867,5.06,202936
BRG02868,12.2,291943
BRG02869,6.19,380738
BRG02870,6.92,245472
BRG02871,11.03,414870
BRG02872,16.18,252308
BRG02873,14.48,268467
BRG02874,15.52,345499
BRG02875,10.21,252982
BRG02876,15.31,486849
BRG02877,11.9,211969
BRG02878,16.83,85378
BRG02879,12.35,163559
BRG02880,7.6,360447
BRG02881,13.38,276322
BRG02882,4.75,76528
BRG02883,12.01,341508
BRG02884,11.63,265231
BRG02885,13.87,255918
BRG02886,18.34,465563
BRG02887,17.69,412518
BRG02888,0.33,482978
BRG02889,5.7,499576
BRG02890,8.11,419462
BRG02891,17.84,395189
BRG02892,2.55,95015
BRG02893,9.91,453199
BRG02894,2.12,299425
BRG02895,19.69,60152
BRG02896,0.74,205433
BRG02897,5.1,276450
BRG02898,17.56,116177
BRG02899,3.13,410565
BRG02900,4.63,265346
BRG02901,6.98,361023
BRG02902,3.59,178337
BRG02903,5.86,201401
BRG02904,12.41,99670
BRG02905,9.1,14285
BRG02906,10.33,209801
BRG02907,14.72,351183
BRG02908,6.51,480238
BRG02909,17.73,204293
BRG02910,13.86,458065
BRG02911,6.66,113271
BRG02912,12.04,266749
BRG02913,1.61,27286
BRG02914,2.38,402248
BRG02915,6.14,212158
BRG02916,7.21,319942
BRG02917,8.99,357302
BRG02918,13.2,361766
BRG02919,4.74,21015
BRG02920,2.06,405316
BRG02921,2.23,484693
BRG02922,10.04,310229
BRG02923,17.06,120882
BRG02924,0.39,289115
BRG02925,8.8,123198
BRG02926,4.21,210272
BRG02927,18.3,486690
BRG02928,10.62,442671
BRG02929,1.88,35897
BRG02930,9.6,162125
BRG02931,15.26,425033
BRG02932,7.87,259140
BRG02933,10.91,153003
BRG02934,7.18,371287
BRG02935,0.62,481596
BRG02936,15.48,24953
BRG02937,17.53,118628
BRG02938,7.44,450068
BRG02939,17.2,377640
BRG02940,10.51,372000
BRG02941,4.58,343143
BRG02942,0.57,423063
BRG02943,5.71,456283
BRG02944,18.15,138354
BRG02945,8.99,310196
BRG02946,3.31,173592
BRG02947,11.87,383839
BRG02948,17.91,486961
BRG02949,12.87,385001
BRG02950,17.31,15045
BRG02951,10.68,467039
BRG02952,8.62,258515
BRG02953,19.33,70685
BRG02954,2.75,331355
BRG02955,0.43,284726
BRG02956,8.67,392475
BRG02957,3.83,224702
BRG02958,14.91,203984
BRG02959,11.85,345194
BRG02960,13.86,437765
BRG02961,7.1,371082
BRG02962,18.09,395830
BRG02963,15.62,392687
BRG02964,18.63,371416
BRG02965,15.18,127627
BRG02966,17.75,247731
BRG02967,18.18,16946
BRG02968,4.28,59900
BRG02969,19.19,6703
BRG02970,5.11,438206
BRG02971,4.05,38192
BRG02972,8.37,424857
BRG02973,12.62,494420
BRG02974,11.61,336522
BRG02975,17.74,340517
BRG02976,10.9,484772
BRG02977,19.37,135782
BRG02978,19.16,69137
BRG02979,6.29,45399
BRG02980,4.16,232396
BRG02981,16.54,363742
BRG02982,9.14,212816
BRG02983,2.2,286793
BRG02984,14.67,9565
BRG02985,5.82,49397
BRG02986,0.68,269139
BRG02987,16.9,439584
BRG02988,14.21,421015
BRG02989,1.92,305097
BRG02990,12.55,312341
BRG02991,15.15,337877
BRG02992,3.05,327520
BRG02993,3.82,311352
BRG02994,11.08,37056
BRG02995,4.74,475925
BRG02996,0.29,1347
BRG02997,13.47,99896
BRG02998,4.47,460801
BRG02999,4.33,429366
BRG03000,14.45,338731
BRG03001,7.08,210968
BRG03002,17.96,87823
BRG03003,9.99,2422
BRG03004,1.12,334717
BRG03005,17.32,290133
BRG03006,5.94,110405
BRG03007,19.83,127243
BRG03008,5.67,204940
BRG03009,11.15,461743
BRG03010,3.33,162564
BRG03011,19.65,368263
BRG03012,18.17,474375
BRG03013,8.4,459300
BRG03014,1.08,219926
BRG03015,17.57,196368
BRG03016,9.17,326078
BRG03017,14.16,10443
BRG03018,12.93,14634
BRG03019,7.76,47485
BRG03020,12.68,446734
BRG03021,1.28,43749
BRG03022,9.02,22375
BRG03023,1.68,444828
BRG03024,4.07,47851
BRG03025,15.98,357988
BRG03026,7.24,470200
BRG03027,13.48,381345
BRG03028,18.3,43914
BRG03029,9.6,229012
BRG03030,18.45,359051
BRG03031,11.76,17425
BRG03032,5.08,78354
BRG03033,7.59,419166
BRG03034,3.25,440641
BRG03035,6.43,423892
BRG03036,13.7,52262
BRG03037,16.47,118014
BRG03038,9.68,436927
BRG03039,13.17,99505
BRG03040,11.28,98022
BRG03041,6.73,372040
BRG03042,17.92,201140
BRG03043,16.54,72387
BRG03044,0.57,201223
BRG03045,15.3,153900
BRG03046,12.3,158834
BRG03047,7.29,380358
BRG03048,3.82,90322
BRG03049,14.14,150654
BRG03050,6.75,308985
BRG03051,9.93,169816
BRG03052,5.23,59013
BRG03053,6.61,218397
BRG03054,7.5,196135
BRG03055,9.95,476382
BRG03056,17.11,357383
BRG03057,9.98,410521
BRG03058,0.25,348816
BRG03059,6.63,290900
BRG03060,6.22,271611
BRG03061,11.8,130008
BRG03062,8.59,363925
BRG03063,18.68,339394
BRG03064,15.56,368266
BRG03065,12.8,452391
BRG03066,1.95,462502
BRG03067,6.86,119048
BRG03068,5.99,245342
BRG03069,11.41,160773
BRG03070,6.62,415611
BRG03071,13.2,302324
BRG03072,13.2,197379
BRG03073,14.69,497685
BRG03074,2.31,252940
BRG03075,7.81,433737
BRG03076,16.83,378213
BRG03077,8.8,43761
BRG03078,7.6,330310
BRG03079,5.7,492031
BRG03080,2.97,460654
BRG03081,0.91,455548
BRG03082,7.12,232979
BRG03083,5.46,383750
BRG03084,18.15,385323
BRG03085,9.88,270517
BRG03086,9.36,266250
BRG03087,18.12,282661
BRG03088,16.67,214655
BRG03089,3.22,493279
BRG03090,3.15,349376
BRG03091,19.22,268242
BRG03092,3.62,383707
BRG03093,1.53,76218
BRG03094,13.23,357986
BRG03095,13.45,283554
BRG03096,16.41,229913
BRG03097,7.37,12758
BRG03098,1.22,266384
BRG03099,15.72,408119
BRG03100,7.05,212207
BRG03101,1.82,50722
BRG03102,11.65,157189
BRG03103,9.69,469469
BRG03104,16.96,96691
BRG03105,3.91,6361
BRG03106,16.72,146199
BRG03107,18.35,80686
BRG03108,4.12,56329
BRG03109,18.75,406633
BRG03110,10.67,264442
BRG03111,12.27,332942
BRG03112,4.28,213907
BRG03113,12.21,381305
BRG03114,3.91,153580
BRG03115,14.61,72763
BRG03116,17.09,165759
BRG03117,19.17,85647
BRG03118,1.81,297748
BRG03119,2.74,136473
BRG03120,14.75,137644
BRG03121,13.72,408505
BRG03122,18.27,299940
BRG03123,1.43,143824
BRG03124,6.68,159938
BRG03125,0.81,60082
BRG03126,18.36,170462
BRG03127,19.87,407151
BRG03128,15.68,200408
BRG03129,5.04,390611
BRG03130,18.78,210386
BRG03131,15.75,341002
BRG03132,6.68,423121
BRG03133,9.12,41791
BRG03134,6.15,12205
BRG03135,7.21,415905
BRG03136,6.4,215158
BRG03137,8.52,36284
BRG03138,16.96,5514
BRG03139,19.25,50435
BRG03140,1.74,482505
BRG03141,17.4,356110
BRG03142,6.07,58213
BRG03143,0.65,490391
BRG03144,11.09,276463
BRG03145,3.54,187129
BRG03146,0.27,191798
BRG03147,7.18,458572
BRG03148,14.37,183997
BRG03149,9.09,247202
BRG03150,8.81,40756
BRG03151,1.9,14962
BRG03152,4.89,279676
BRG03153,8.95,85196
BRG03154,14.38,77704
BRG03155,3.85,415906
BRG03156,19.86,136455
BRG03157,1.73,323241
BRG03158,2.43,11074
BRG03159,5.07,281536
BRG03160,12.56,405556
BRG03161,16.54,161893
BRG03162,9.5,132858
BRG03163,14.56,94360
BRG03164,18.0,234399
BRG03165,17.27,427994
BRG03166,4.04,303902
BRG03167,5.73,27838
BRG03168,6.89,6066
BRG03169,1.87,332280
BRG03170,13.86,195273
BRG03171,7.03,18607
BRG03172,15.59,330474
BRG03173,18.59,237260
BRG03174,18.19,141317
BRG03175,19.5,458999
BRG03176,17.24,82263
BRG03177,10.48,47161
BRG03178,15.08,74543
BRG03179,18.61,269608
BRG03180,14.47,224908
BRG03181,17.52,102984
BRG03182,12.71,466420
BRG03183,12.76,32742
BRG03184,17.44,431879
BRG03185,16.69,274450
BRG03186,6.98,465162
BRG03187,15.4,36572
BRG03188,19.22,281729
BRG03189,7.49,284770
BRG03190,7.66,189026
BRG03191,19.76,357350
BRG03192,1.28,274644
BRG03193,5.84,408675
BRG03194,2.87,85907
BRG03195,12.19,271701
BRG03196,8.23,339407
BRG03197,16.77,473007
BRG03198,10.94,218172
BRG03199,18.76,102744
BRG03200,17.56,237971
BRG03201,2.69,118907
BRG03202,14.28,15652
BRG03203,14.39,256324
BRG03204,18.76,487653
BRG03205,9.15,386797
BRG03206,10.97,142289
BRG03207,18.3,261980
BRG03208,14.15,435327
BRG03209,2.69,252925
BRG03210,17.92,455171
BRG03211,10.76,206110
BRG03212,15.11,299588
BRG03213,2.32,86274
BRG03214,8.39,435391
BRG03215,15.73,487821
BRG03216,5.62,217651
BRG03217,5.26,304922
BRG03218,2.66,166198
BRG03219,0.89,157689
BRG03220,15.34,69164
BRG03221,6.63,76791
BRG03222,5.9,358353
BRG03223,2.16,228429
BRG03224,12.65,160039
